lat,lng,time
103.134090,36.026673,2021-02-23 05:21:48
103.370180,36.437282,2021-04-26 01:31:17
103.634915,36.238785,2021-03-20 18:28:26
103.701175,36.189311,2021-02-20 09:35:45
103.484689,36.284984,2021-03-06 04:33:55
103.264525,36.262651,2021-04-08 15:40:34
103.607596,35.679782,2021-04-15 02:14:54
103.561712,35.907940,2021-04-28 01:00:49
103.220225,35.888019,2021-04-27 12:14:59
103.234867,36.375253,2021-04-21 07:24:56
103.665318,36.141300,2021-03-29 19:21:54
103.616634,36.353791,2021-02-18 07:26:57
103.567443,36.039504,2021-01-29 15:55:43
103.604047,36.298760,2021-04-04 04:46:56
103.752426,36.364862,2021-04-20 17:37:04
103.295714,35.702430,2021-01-01 22:06:33
103.160042,35.760203,2021-03-24 02:20:48
103.629667,36.241098,2021-03-24 08:13:39
103.896157,35.943968,2021-02-10 21:03:57
103.829349,35.744840,2021-03-20 05:59:27
103.242131,35.979676,2021-03-17 19:43:08
103.455436,35.613369,2021-03-19 15:54:30
103.355075,36.238768,2021-02-24 11:06:11
103.104874,36.024126,2021-03-16 12:34:17
103.816882,36.167894,2021-01-10 03:56:59
103.642805,36.117402,2021-04-05 08:17:32
103.338841,35.825418,2021-03-28 06:13:31
103.200594,36.352344,2021-02-02 04:22:47
103.403645,36.171811,2021-03-03 15:04:06
103.437274,35.610801,2021-01-18 01:13:40
103.321684,36.209739,2021-02-09 13:24:48
103.351466,35.867765,2021-03-14 21:00:55
103.760707,35.848143,2021-04-17 11:06:09
103.603655,36.164385,2021-01-06 23:04:26
103.510926,36.141121,2021-01-10 03:05:12
103.456645,35.827822,2021-02-08 14:56:26
103.904589,35.926553,2021-03-09 00:40:17
103.677094,35.862446,2021-02-03 05:57:44
103.568018,36.172649,2021-01-15 21:13:35
103.623404,35.765059,2021-03-20 23:40:52
103.135764,36.242368,2021-01-15 22:15:41
103.715419,35.761878,2021-04-21 13:10:46
103.353413,36.366194,2021-02-11 00:14:55
103.691270,36.136415,2021-02-13 15:39:51
103.413850,36.060119,2021-03-24 07:42:04
103.222844,35.987634,2021-03-10 16:08:46
103.609640,36.111062,2021-04-04 10:24:05
103.440297,35.774358,2021-02-11 20:02:24
103.856767,36.252613,2021-01-20 03:09:01
103.238714,35.868837,2021-03-07 01:31:44
103.504813,35.973141,2021-02-09 04:10:07
103.687465,36.009566,2021-05-06 04:30:20
103.621566,35.744349,2021-01-11 07:38:15
103.724490,36.344727,2021-01-04 04:10:05
103.384824,35.653019,2021-04-11 03:36:22
103.430951,36.336741,2021-03-09 23:47:49
103.812672,36.272388,2021-02-09 19:19:37
103.397826,36.191881,2021-03-18 04:39:54
103.192265,35.869331,2021-01-25 21:51:57
103.482601,35.790017,2021-04-11 06:46:48
103.261589,36.111518,2021-04-22 19:07:22
103.705501,36.313226,2021-03-10 01:05:15
103.412598,35.933459,2021-02-15 07:22:48
103.416494,35.853018,2021-02-20 14:40:02
103.606074,36.325208,2021-03-27 12:38:39
103.459101,35.606484,2021-02-16 16:39:33
103.899753,35.992847,2021-01-28 06:02:42
103.379979,36.147571,2021-03-13 07:12:47
103.288923,35.776058,2021-02-11 10:25:52
103.643918,35.861256,2021-03-06 11:47:04
103.348097,36.041756,2021-03-01 13:18:26
103.279751,36.422074,2021-01-11 03:09:18
103.193692,35.972291,2021-02-12 09:47:34
103.406561,35.988917,2021-03-14 19:28:48
103.368220,35.950618,2021-05-05 20:54:51
103.102349,35.941836,2021-01-24 07:22:46
103.130517,35.775512,2021-01-20 09:45:09
103.407791,35.863189,2021-01-11 14:14:24
103.622185,36.159003,2021-02-05 07:26:31
103.111894,35.967532,2021-01-08 11:15:49
103.234522,36.105945,2021-02-05 07:25:53
103.660308,35.775801,2021-05-02 14:01:18
103.691880,36.321589,2021-01-21 21:41:27
103.512625,35.819529,2021-01-20 09:45:18
103.509433,36.005017,2021-03-20 08:05:44
103.778673,35.752354,2021-02-23 04:43:27
103.453081,36.330478,2021-02-19 05:39:17
103.784151,36.263528,2021-04-24 03:49:22
103.685965,36.312249,2021-04-07 02:05:08
103.678080,36.278461,2021-01-21 02:50:17
103.660380,36.090938,2021-04-17 07:18:53
103.818891,36.022063,2021-01-27 17:04:23
103.123181,35.977651,2021-05-05 17:04:14
103.264923,36.201840,2021-03-04 04:36:19
103.419298,36.273389,2021-04-13 13:42:05
103.182140,35.877406,2021-03-08 06:51:51
103.800236,35.879653,2021-03-21 07:26:19
103.340622,35.814436,2021-02-08 18:43:26
103.512828,35.638080,2021-03-15 21:16:57
103.415341,35.948908,2021-03-29 09:18:39
103.536217,35.749562,2021-05-05 14:41:29
103.231386,36.198650,2021-04-13 07:30:32
103.381438,35.621977,2021-03-02 04:20:53
103.492336,36.119304,2021-02-08 07:44:54
103.386422,36.380078,2021-02-09 02:47:11
103.702405,35.836011,2021-01-04 03:37:12
103.197449,36.012605,2021-02-23 00:54:13
103.291494,36.224428,2021-01-14 22:58:06
103.582277,36.081504,2021-02-15 09:41:59
103.361617,36.028696,2021-02-11 10:49:14
103.377519,35.631536,2021-04-24 19:59:24
103.606938,36.390352,2021-03-25 17:55:00
103.682491,36.232865,2021-03-10 22:18:38
103.482868,35.626613,2021-02-15 01:17:00
103.570718,36.314857,2021-02-22 16:48:51
103.284776,35.884713,2021-01-25 09:11:34
103.401624,35.598886,2021-04-23 01:17:00
103.751837,36.106250,2021-02-15 06:21:34
103.677401,35.624932,2021-03-23 22:24:45
103.553339,35.742153,2021-03-19 06:50:34
103.862242,36.247220,2021-03-10 23:43:31
103.190863,35.741748,2021-03-02 03:11:01
103.740097,35.950074,2021-01-30 06:06:27
103.533623,35.882145,2021-05-04 14:06:45
103.227926,36.083315,2021-02-06 21:24:36
103.488720,36.283453,2021-02-24 13:41:54
103.298730,35.843012,2021-04-03 12:11:50
103.423590,36.211454,2021-04-12 00:01:13
103.357431,35.963434,2021-03-04 15:42:39
103.744503,36.352904,2021-03-21 10:59:49
103.515280,35.632443,2021-03-07 17:01:47
103.569480,36.136271,2021-01-18 01:40:50
103.713538,36.197796,2021-03-15 17:35:51
103.161169,36.327117,2021-01-31 07:07:52
103.075524,36.002017,2021-03-20 06:22:47
103.449470,36.182298,2021-04-16 20:38:23
103.050544,35.986542,2021-03-27 15:11:17
103.566654,35.740161,2021-05-06 23:10:52
103.308397,35.906062,2021-05-03 05:40:10
103.524286,35.695125,2021-05-03 11:27:31
103.792479,35.838523,2021-01-14 04:52:02
103.181751,36.108753,2021-01-26 18:51:30
103.421272,36.379370,2021-02-12 12:32:14
103.498573,35.773216,2021-02-28 06:24:14
103.211609,36.181751,2021-01-14 15:59:03
103.326418,36.094529,2021-05-01 08:36:34
103.588945,35.663833,2021-03-09 05:43:33
103.316921,36.179501,2021-01-19 08:13:29
103.581324,35.972366,2021-02-17 19:16:06
103.506513,36.168129,2021-01-01 16:26:55
103.473462,36.192195,2021-04-06 15:34:20
103.123644,36.186046,2021-03-18 13:20:22
103.661423,35.689410,2021-02-19 15:28:52
103.599607,36.298972,2021-01-16 20:25:39
103.684123,35.638635,2021-01-25 03:03:42
103.504383,35.828901,2021-03-15 03:56:06
103.466225,35.662219,2021-03-24 20:32:16
103.452665,36.405953,2021-02-16 04:28:45
103.446314,35.705788,2021-03-03 02:52:48
103.265531,36.202125,2021-04-26 03:58:36
103.287560,36.271667,2021-02-04 20:17:20
103.291813,35.825379,2021-05-05 05:59:48
103.634283,36.287150,2021-03-30 06:59:36
103.242183,36.220751,2021-01-30 17:46:19
103.636158,36.413188,2021-02-05 20:27:41
103.478820,35.953683,2021-01-27 16:13:13
103.875151,35.965020,2021-03-21 15:49:00
103.253746,35.987016,2021-02-28 16:16:54
103.460797,36.015039,2021-02-16 04:34:15
103.070124,36.024298,2021-02-21 10:53:29
103.300464,36.038336,2021-04-20 22:01:50
103.673586,36.344113,2021-04-08 15:17:11
103.776209,35.716572,2021-01-05 16:25:18
103.412269,36.265163,2021-05-04 08:02:31
103.339707,36.422823,2021-02-12 08:27:33
103.129038,36.216983,2021-01-31 20:09:32
103.934056,35.973106,2021-04-03 13:33:18
103.383859,35.975877,2021-02-28 02:19:36
103.503912,36.217583,2021-04-04 16:03:52
103.790361,36.149563,2021-04-18 00:44:43
103.686796,35.936153,2021-01-02 20:45:03
103.472925,35.839876,2021-01-19 02:47:20
103.296875,35.898984,2021-03-25 19:33:35
103.534661,36.469225,2021-01-04 13:34:31
103.309329,35.813010,2021-02-04 15:26:12
103.615957,36.038516,2021-05-01 16:27:05
103.609457,35.872292,2021-02-09 21:04:28
103.489208,36.151913,2021-02-14 04:30:34
103.450397,36.122253,2021-04-02 18:57:09
103.621444,36.132919,2021-01-20 00:09:12
103.612360,35.805652,2021-01-05 22:31:06
103.211916,35.806326,2021-03-28 02:33:27
103.873898,36.100638,2021-04-04 04:36:43
103.793960,35.719274,2021-02-16 18:43:49
103.381240,35.894449,2021-01-15 17:32:49
103.614745,35.842607,2021-04-07 09:29:46
103.903058,36.159147,2021-04-05 06:05:32
103.466433,36.210681,2021-04-10 16:22:25
103.618805,36.069732,2021-03-31 20:41:57
103.121552,36.014910,2021-01-29 17:08:27
103.254652,35.757558,2021-04-13 13:44:52
103.561030,36.390732,2021-01-26 14:47:25
103.284906,36.179858,2021-02-28 17:46:35
103.315955,36.336073,2021-01-20 01:48:35
103.735949,35.904136,2021-05-03 00:48:13
103.659053,36.007732,2021-03-01 09:06:40
103.516777,36.098055,2021-02-20 10:10:58
103.126737,35.822385,2021-03-01 07:06:18
103.327860,35.697332,2021-04-29 19:28:18
103.185281,36.195617,2021-03-14 05:45:17
103.892923,36.198815,2021-02-17 13:34:06
103.336741,35.854498,2021-04-18 21:32:23
103.251778,35.650195,2021-01-23 11:11:19
103.513324,35.708419,2021-04-05 08:13:55
103.420676,35.836545,2021-04-01 18:16:48
103.608962,36.266044,2021-02-26 06:50:16
103.541419,36.389403,2021-03-21 11:57:03
103.225671,36.144205,2021-03-24 01:43:32
103.198976,35.782539,2021-03-13 16:33:21
103.777848,36.222201,2021-02-16 18:06:51
103.480700,35.718557,2021-01-20 23:00:04
103.111655,36.132830,2021-02-09 18:54:37
103.562979,36.303793,2021-02-08 05:16:57
103.753074,36.209823,2021-02-26 20:35:25
103.606228,36.028586,2021-01-24 19:40:06
103.505863,36.109415,2021-01-08 15:13:51
103.083575,35.930371,2021-04-28 20:29:08
103.618074,35.976243,2021-04-04 01:03:55
103.819330,36.063833,2021-01-29 14:15:33
103.464262,36.136373,2021-02-13 21:50:13
103.195566,36.136846,2021-01-30 15:15:26
103.575343,36.124638,2021-05-02 02:19:17
103.499268,35.960034,2021-03-01 12:52:32
103.671257,36.201920,2021-04-05 12:06:07
103.470250,36.151301,2021-04-30 21:06:53
103.201565,36.290615,2021-04-21 15:47:12
103.565983,35.652931,2021-02-10 12:42:07
103.142717,35.832893,2021-01-26 10:51:02
103.443238,35.950971,2021-01-06 05:51:16
103.545644,35.931940,2021-02-23 09:06:49
103.534008,35.812962,2021-03-02 18:20:09
103.408319,35.953959,2021-03-25 08:13:15
103.540365,35.677583,2021-01-13 09:36:28
103.834930,36.092225,2021-02-24 08:06:54
103.707972,36.340021,2021-03-31 22:38:34
103.766431,35.718135,2021-04-14 10:24:20
103.105836,35.867917,2021-02-03 08:51:56
103.255105,35.749465,2021-03-02 19:56:49
103.769607,36.376774,2021-02-20 10:33:21
103.535509,35.879128,2021-04-26 11:18:46
103.519826,35.762137,2021-02-03 06:16:31
103.846072,35.941298,2021-03-19 21:59:42
103.139445,36.142310,2021-03-04 15:52:31
103.618718,35.652382,2021-02-12 11:08:05
103.487106,36.317283,2021-05-04 18:52:18
103.316848,36.157280,2021-01-20 10:10:33
103.805521,36.115219,2021-02-23 08:56:19
103.607448,35.811425,2021-04-14 17:01:06
103.540877,36.140735,2021-01-06 11:18:41
103.518153,36.337400,2021-05-05 22:09:12
103.347903,35.997755,2021-04-14 14:08:00
103.840253,36.148627,2021-01-23 08:26:17
103.880043,35.889687,2021-02-17 00:29:26
103.485959,36.301827,2021-02-03 04:38:31
103.452379,35.823414,2021-04-11 02:29:48
103.048771,36.007171,2021-04-12 11:50:11
103.084240,36.203613,2021-03-14 05:52:04
103.242653,36.104048,2021-04-30 20:52:35
103.294229,36.160111,2021-04-26 02:08:24
103.161513,36.259677,2021-02-11 21:07:27
103.462239,35.749008,2021-02-25 21:41:21
103.161533,36.309558,2021-05-06 11:07:08
103.824447,36.146999,2021-04-03 08:04:39
103.114778,36.118397,2021-04-23 08:15:41
103.121312,36.127323,2021-03-21 17:03:45
103.534206,35.975389,2021-02-19 11:38:51
103.394944,35.952803,2021-02-05 04:46:33
103.235730,35.729929,2021-02-13 07:59:13
103.722726,36.299228,2021-04-19 02:11:54
103.578883,36.058574,2021-02-24 10:43:25
103.592805,35.666823,2021-01-22 23:41:26
103.452773,35.760663,2021-04-18 15:55:11
103.089545,35.939801,2021-03-05 13:22:49
103.415952,35.767747,2021-03-26 19:59:39
103.824059,35.881540,2021-03-26 16:16:15
103.275717,36.297705,2021-03-30 00:42:43
103.730287,35.900252,2021-01-21 01:27:50
103.530121,35.605651,2021-04-10 06:03:29
103.684041,36.414514,2021-04-13 23:11:04
103.810282,35.874215,2021-04-22 23:31:34
103.400744,35.931753,2021-01-15 06:51:36
103.371465,36.353164,2021-03-09 09:21:02
103.658727,36.233453,2021-02-28 03:43:50
103.856514,36.248610,2021-04-03 14:17:02
103.816425,36.004061,2021-04-27 20:37:38
103.593142,36.006648,2021-01-27 19:33:34
103.231530,36.360260,2021-04-24 14:52:40
103.928725,35.955524,2021-03-16 06:56:28
103.791125,36.194943,2021-01-29 05:33:29
103.288791,36.303258,2021-01-03 22:59:11
103.643659,36.338360,2021-04-30 11:40:18
103.786181,36.269415,2021-03-09 22:20:21
103.196949,36.236853,2021-05-03 19:29:26
103.712027,36.265293,2021-01-28 20:32:00
103.320382,36.410815,2021-04-22 19:07:48
103.791902,35.700652,2021-01-02 22:02:08
103.783050,36.210077,2021-05-05 23:02:18
103.289404,35.663101,2021-02-10 14:11:49
103.802823,36.298374,2021-03-19 03:59:53
103.120426,35.857754,2021-02-14 08:16:22
103.241457,36.312607,2021-01-11 02:00:34
103.714075,35.839717,2021-05-04 13:48:41
103.684808,36.380583,2021-04-23 19:00:53
103.455897,36.325248,2021-03-09 22:04:49
103.631499,35.797255,2021-04-10 20:46:34
103.652208,35.982756,2021-02-08 15:54:49
103.512777,35.613797,2021-05-04 00:18:57
103.237096,35.981797,2021-04-26 01:45:46
103.501245,35.683221,2021-02-08 07:44:21
103.427590,36.215292,2021-01-10 16:41:52
103.116437,35.951166,2021-01-31 00:49:21
103.374232,35.781217,2021-04-12 06:21:56
103.912178,35.957780,2021-01-21 08:31:08
103.844261,35.991626,2021-02-24 00:36:24
103.066222,35.902877,2021-04-22 13:55:35
103.502139,35.894205,2021-03-25 14:21:50
103.850687,35.794332,2021-03-15 23:51:23
103.323773,36.028167,2021-03-05 00:49:22
103.219054,35.876023,2021-03-20 12:59:19
103.778410,36.304090,2021-03-18 12:02:54
103.770621,36.349006,2021-03-15 16:54:11
103.425782,35.674503,2021-03-12 01:32:43
103.258204,35.859502,2021-01-23 09:46:38
103.532015,35.631193,2021-03-17 14:32:13
103.629287,36.258989,2021-01-23 20:33:54
103.792687,36.068026,2021-03-09 20:14:54
103.271598,35.807184,2021-04-20 12:17:48
103.355060,35.810834,2021-02-14 00:44:08
103.042895,35.989287,2021-02-16 16:43:26
103.487728,36.448435,2021-02-24 15:41:27
103.795766,36.147969,2021-01-08 05:19:37
103.172195,35.719498,2021-04-08 07:48:47
103.062950,36.011586,2021-02-02 18:20:59
103.544162,35.631603,2021-01-05 06:11:38
103.259252,36.344350,2021-01-18 03:50:54
103.256069,35.788419,2021-03-13 02:03:46
103.875695,36.193732,2021-01-21 18:33:12
103.455162,36.413647,2021-03-01 00:13:44
103.639738,36.202839,2021-01-08 02:32:21
103.914840,35.966423,2021-01-19 16:47:54
103.731645,36.047414,2021-02-12 12:15:57
103.685629,36.107946,2021-01-30 13:43:32
103.606969,35.627590,2021-01-03 20:51:23
103.730867,35.852358,2021-02-14 16:20:08
103.721460,36.271351,2021-03-15 13:58:31
103.527142,36.205732,2021-02-22 19:04:47
103.465092,35.680030,2021-01-01 06:58:08
103.209074,35.687238,2021-03-06 00:46:25
103.158313,36.256737,2021-04-06 05:58:39
103.193380,36.026773,2021-03-23 21:49:42
103.238379,35.669972,2021-02-05 13:24:37
103.557849,35.668076,2021-04-07 03:00:57
103.676631,36.156082,2021-03-31 13:53:11
103.829976,35.882365,2021-02-26 12:29:06
103.292507,36.323499,2021-01-21 15:20:12
103.895286,36.162923,2021-03-13 23:48:08
103.662439,35.870654,2021-03-22 07:20:33
103.669755,36.063336,2021-01-18 13:24:17
103.761753,35.804489,2021-04-19 19:38:23
103.327140,35.985567,2021-04-17 10:07:16
103.746073,36.233257,2021-03-21 02:17:43
103.578095,36.061538,2021-01-30 15:19:07
103.619386,36.200871,2021-01-19 23:49:22
103.345848,36.113141,2021-02-03 05:57:45
103.578549,35.689635,2021-04-07 04:55:09
103.811048,35.914822,2021-03-19 06:53:27
103.866532,36.068621,2021-04-19 11:17:15
103.324116,35.820997,2021-03-12 00:08:03
103.264029,36.286793,2021-04-07 23:22:55
103.651691,36.208229,2021-01-13 13:15:45
103.642736,36.297467,2021-01-17 03:59:07
103.626631,36.321378,2021-04-30 16:48:08
103.500880,35.773185,2021-03-08 14:35:53
103.797650,36.190251,2021-02-22 01:47:14
103.586191,35.885632,2021-01-15 12:52:48
103.506365,36.445001,2021-05-05 15:49:24
103.485614,35.590448,2021-02-26 05:57:43
103.624077,35.688496,2021-03-18 03:37:49
103.508609,36.264679,2021-04-06 01:38:53
103.322462,35.777249,2021-03-03 15:06:32
103.616969,35.910283,2021-02-02 10:28:18
103.333145,36.102775,2021-02-02 02:43:31
103.333442,35.911720,2021-02-20 16:25:10
103.296462,36.431311,2021-01-10 15:54:20
103.418462,35.594265,2021-01-12 11:20:22
103.383726,36.387410,2021-01-31 22:06:19
103.644798,36.199631,2021-01-16 20:07:41
103.434734,36.355262,2021-04-04 18:39:51
103.562101,35.880028,2021-03-25 01:00:39
103.493962,35.639957,2021-01-20 09:19:11
103.691592,36.252485,2021-02-14 23:38:05
103.070377,36.055226,2021-05-03 00:58:18
103.375561,36.406696,2021-01-10 23:01:19
103.249889,36.141040,2021-04-06 23:27:56
103.580270,36.141847,2021-01-14 17:48:52
103.658677,36.292342,2021-03-07 22:37:58
103.210875,36.265918,2021-01-12 12:23:50
103.816796,35.835118,2021-05-02 05:44:26
103.288004,36.360117,2021-01-23 09:44:47
103.681865,36.088677,2021-04-02 00:40:48
103.222572,36.028904,2021-04-15 17:50:47
103.713206,35.682160,2021-04-25 23:49:01
103.178057,35.763829,2021-02-07 03:40:07
103.321922,36.316594,2021-04-24 17:02:53
103.542064,36.368227,2021-01-08 08:47:37
103.806530,36.206010,2021-03-28 06:55:03
103.366041,36.101473,2021-01-17 23:04:23
103.678388,35.969047,2021-03-05 17:05:36
103.622537,36.190901,2021-02-19 13:12:20
103.169579,36.253981,2021-04-06 18:24:11
103.201299,35.792551,2021-02-07 11:41:57
103.645966,36.423008,2021-01-13 14:14:10
103.218884,35.861295,2021-03-16 06:38:02
103.199509,36.132867,2021-01-29 13:31:04
103.511063,36.414958,2021-01-01 20:35:07
103.594224,35.676630,2021-01-23 20:17:04
103.513847,35.688093,2021-01-29 23:24:05
103.448247,35.592015,2021-03-29 01:01:58
103.862507,35.833915,2021-01-05 22:57:21
103.141123,36.010049,2021-04-24 06:56:50
103.171806,36.240535,2021-02-26 23:25:05
103.472652,36.003672,2021-01-20 03:43:43
103.513105,35.591487,2021-04-04 19:27:22
103.735825,36.273028,2021-01-14 08:22:51
103.740745,36.089313,2021-01-04 00:46:10
103.246364,36.021093,2021-04-19 22:50:08
103.592092,36.277406,2021-03-15 02:44:32
103.450265,36.008868,2021-05-06 06:03:41
103.342396,36.199068,2021-01-29 13:56:20
103.652931,36.328357,2021-02-11 22:22:52
103.584277,36.266049,2021-01-09 05:50:44
103.652179,35.924989,2021-01-26 09:51:05
103.873319,36.110643,2021-04-11 04:55:59
103.723417,35.818967,2021-05-06 03:38:22
103.466495,36.372707,2021-02-25 08:18:26
103.404204,35.793867,2021-01-12 21:44:51
103.277666,36.146480,2021-01-07 22:55:36
103.689118,36.117005,2021-04-07 04:30:29
103.591189,36.461182,2021-02-04 15:41:54
103.463871,35.918410,2021-03-01 07:12:08
103.668286,36.019009,2021-02-16 21:00:07
103.496412,35.800814,2021-03-07 17:33:15
103.520823,36.053789,2021-04-10 15:08:21
103.395734,36.077822,2021-02-12 09:56:34
103.415772,36.014506,2021-04-13 09:37:25
103.737919,36.093515,2021-03-08 10:19:15
103.558973,36.292231,2021-01-25 22:14:01
103.260246,36.005955,2021-01-17 22:20:42
103.352922,35.717381,2021-01-03 18:44:23
103.566521,35.639649,2021-01-14 06:58:22
103.850335,36.026937,2021-01-12 03:33:33
103.193268,36.306180,2021-04-11 04:30:33
103.833766,35.883691,2021-02-22 06:27:36
103.586200,36.047164,2021-03-27 13:40:07
103.513505,36.236425,2021-03-30 13:12:25
103.614444,36.340057,2021-02-27 20:26:47
103.718238,35.682434,2021-03-01 00:45:19
103.705465,36.374892,2021-04-22 18:43:29
103.857462,36.151991,2021-03-23 07:55:35
103.556267,35.853584,2021-04-15 21:17:38
103.575958,36.283722,2021-02-12 12:26:46
103.459225,36.096350,2021-01-29 16:54:00
103.189825,36.069265,2021-03-24 09:42:40
103.677260,35.825926,2021-01-09 22:33:50
103.502166,36.029674,2021-04-05 14:16:37
103.243215,35.988144,2021-03-02 14:00:01
103.085270,36.039469,2021-01-28 18:42:41
103.584899,35.884157,2021-04-08 23:07:45
103.205711,36.120860,2021-02-11 20:37:24
103.367570,35.981969,2021-02-01 19:35:11
103.274821,36.072310,2021-02-27 13:12:23
103.615604,36.219387,2021-04-25 19:15:10
103.333577,35.948272,2021-01-16 11:05:09
103.529118,35.671127,2021-04-29 05:36:52
103.679613,36.425499,2021-04-30 05:01:32
103.865644,35.945046,2021-01-09 22:24:43
103.353754,35.640359,2021-04-12 17:35:43
103.451481,35.834784,2021-04-28 12:40:20
103.405160,36.141548,2021-02-26 21:38:09
103.232156,35.825145,2021-01-29 00:22:52
103.211308,36.257621,2021-05-06 07:06:41
103.218550,36.061270,2021-01-16 15:15:27
103.516325,35.752098,2021-04-11 23:05:58
103.151420,36.198005,2021-01-05 09:14:29
103.662649,36.136624,2021-01-06 19:56:44
103.190098,35.880951,2021-04-13 02:04:38
103.499688,36.106618,2021-02-14 21:56:23
103.670063,35.623848,2021-04-04 13:58:11
103.456231,35.877621,2021-04-13 21:47:20
103.767449,35.881100,2021-01-18 15:01:31
103.139542,35.793231,2021-03-11 02:17:11
103.650140,35.971540,2021-01-23 09:48:52
103.517946,36.185393,2021-04-29 03:36:40
103.612073,35.828015,2021-01-20 00:26:44
103.370207,35.653746,2021-03-04 17:08:33
103.748021,36.208164,2021-03-20 22:13:43
103.724533,35.955005,2021-05-01 19:35:50
103.244836,36.358412,2021-02-27 05:05:36
103.536604,35.960117,2021-03-01 02:33:53
103.845352,35.789529,2021-01-28 01:13:25
103.432461,36.106187,2021-01-15 03:44:26
103.091411,36.196464,2021-01-14 21:06:24
103.544220,35.992250,2021-01-19 08:00:19
103.533272,36.472548,2021-02-11 15:06:44
103.859741,36.149617,2021-03-19 01:54:07
103.589921,35.982474,2021-02-28 04:03:29
103.521672,35.905673,2021-03-14 04:41:59
103.569577,35.754791,2021-03-13 15:37:08
103.346216,35.908086,2021-01-11 07:53:42
103.534104,36.068134,2021-01-22 21:08:00
103.355524,35.990781,2021-03-16 22:18:12
103.528962,36.312620,2021-02-12 09:57:36
103.421086,36.364897,2021-02-09 08:01:34
103.800280,36.253786,2021-04-30 13:49:20
103.809742,35.978047,2021-04-10 18:43:55
103.349374,35.902193,2021-01-09 16:52:41
103.316072,36.320774,2021-05-01 03:59:05
103.657252,36.130401,2021-02-20 07:50:40
103.537990,36.033725,2021-03-25 01:06:21
103.576269,35.695971,2021-01-20 04:44:49
103.533964,36.109391,2021-04-03 06:12:19
103.616306,36.447378,2021-01-06 16:37:42
103.384331,36.276864,2021-03-19 18:55:12
103.313387,35.776591,2021-04-30 20:55:53
103.828111,35.755945,2021-04-03 20:45:05
103.797061,35.872952,2021-01-16 19:50:22
103.598390,35.871487,2021-04-21 01:52:44
103.430151,36.005600,2021-04-14 09:55:34
103.485843,36.129950,2021-02-12 01:37:35
103.666678,35.755147,2021-04-09 08:59:05
103.737537,35.698674,2021-01-06 16:24:31
103.210758,35.793727,2021-01-21 01:23:38
103.211647,35.739960,2021-01-26 16:26:18
103.181992,35.900539,2021-03-28 11:33:49
103.349911,36.157921,2021-01-26 22:43:42
103.586884,35.706555,2021-01-19 03:09:59
103.347432,35.654614,2021-03-26 01:16:48
103.761657,36.205322,2021-02-03 06:07:42
103.621511,36.015305,2021-02-07 13:37:57
103.676838,35.878291,2021-05-05 10:41:02
103.545479,36.391510,2021-03-22 12:53:02
103.061030,36.007699,2021-04-30 22:44:00
103.595185,36.195239,2021-04-15 18:20:37
103.552601,36.337316,2021-03-10 13:05:04
103.284506,36.208119,2021-02-03 07:48:16
103.373349,36.010267,2021-01-29 06:59:46
103.192026,36.291068,2021-04-13 03:43:32
103.921519,36.074381,2021-03-20 10:51:16
103.592253,36.461092,2021-05-05 19:54:36
103.050670,35.954450,2021-02-17 23:08:15
103.379672,35.764268,2021-03-21 20:37:49
103.511217,36.135981,2021-02-12 16:21:31
103.556338,36.460297,2021-04-23 01:49:54
103.246712,36.038709,2021-01-14 03:00:16
103.928111,36.027370,2021-04-15 14:50:41
103.792729,36.224470,2021-02-01 16:32:05
103.103348,36.255357,2021-01-11 22:49:54
103.434503,36.370908,2021-03-10 15:42:17
103.251482,35.732964,2021-04-10 10:07:35
103.668653,35.694877,2021-03-21 19:52:55
103.054418,35.972389,2021-02-06 10:50:39
103.530279,35.723969,2021-03-18 18:43:02
103.612452,35.998042,2021-01-04 18:14:18
103.294839,36.174682,2021-05-03 07:58:28
103.799790,35.749638,2021-05-05 03:18:37
103.366828,35.778654,2021-02-05 12:13:37
103.403161,36.450162,2021-04-24 00:30:07
103.605938,36.377518,2021-02-03 21:02:15
103.824993,35.961620,2021-03-24 21:19:16
103.614883,36.404313,2021-04-04 21:47:27
103.216576,35.859717,2021-01-27 06:20:22
103.567547,36.132846,2021-02-27 06:34:00
103.594996,35.632433,2021-04-02 15:23:04
103.192233,35.743472,2021-04-28 22:08:23
103.105050,35.993526,2021-01-24 03:40:56
103.682181,36.032280,2021-03-07 20:16:03
103.701306,36.176212,2021-04-13 05:28:23
103.525763,35.926331,2021-04-24 14:24:47
103.232556,35.687324,2021-01-25 14:02:26
103.886625,35.905491,2021-05-04 15:59:07
103.202945,35.734471,2021-04-09 07:38:17
103.417099,35.928713,2021-02-08 20:31:51
103.637369,35.749857,2021-04-29 17:38:22
103.293226,36.024118,2021-02-17 12:32:55
103.498267,35.745213,2021-01-30 05:33:57
103.330822,35.928394,2021-04-20 16:58:43
103.652456,36.103475,2021-02-20 20:42:08
103.179686,36.067712,2021-04-23 22:32:10
103.294502,36.271998,2021-01-05 06:39:37
103.319100,35.924695,2021-04-02 04:58:06
103.657344,36.144489,2021-03-03 16:39:45
103.263325,36.227921,2021-04-13 21:10:24
103.433046,36.133513,2021-03-12 06:23:57
103.810648,36.322542,2021-02-08 14:30:48
103.620615,35.923482,2021-01-05 03:52:26
103.425961,35.645679,2021-04-02 14:58:15
103.751592,35.999735,2021-04-02 11:15:18
103.433098,36.177512,2021-03-03 05:12:00
