ZJNSRSBH,YC
074235221cab4fd8eaa30c6f54d9dce4,0
5c985cc749b59cb92f541b2c91a387a4,0
23d02d67d9315e91b327dc93b4e1dc7f,0
610ab2c4c06d0e32233ba6bad74de27f,0
8e7f3a7566f3cdda4d5d4fe01fb059fe,1
4fdc5d74deed66baeef9dd9c35b9f4bb,0
1d41bc760e233352a8311d22893fda7b,1
9b835a2baa896ec1eaed43d1e0f57e03,1
e2ce1429b399560a9ffd5d6edee21379,0
be42ced7a531d4f4a4ed6dfa81a321c7,0
42e5eb0841d388fe77bc443f1a0ab593,0
47b837570f251760520657937be9f3c2,0
6d09f95f38b02bc756ae283261f50be2,0
c653babecfc379d34e75e639678cb361,0
9dbf633aa78b08f03157ae91d7199418,0
b46b573e33dff3ed642be4919db7137f,0
b2fda9740ed4bfc4e62f47eff3cd6c31,0
f1bf3da966cc23fefc01f0117f9e9ab2,0
0ec1285a86f4cd343b59bb3133821275,1
5f33c606e6116a261afe7938e15452c7,0
e458b625e43fe0b6ec5301edbb21b2bf,0
ef1fe8949e5af74568acd9496ffab558,0
4d8013af8ab976fcafdc1ac20207925e,0
7d3dd185995edf72bcbfdcd24ed2ef71,0
595d7cd4ba36fed16a20b4a12207c169,1
d7020369017818dc86483a03176cdc9f,0
596c52c21ffd9deff2cea36eb32c881b,0
6866bd82042555ef22d60a3430beea0d,0
ac8120c09389d98f0662ea36ec9975a9,0
4355ea4e7fe42f228b327cd29699accb,1
db53428f5f6571beb6d80ceab61a4c8a,0
2a059006aed090e3bfb226071619814b,0
0d02388088d4c337b3f87b878cc683f7,0
755bc72f27c1de4b534af87611c50356,0
538ef5a7551849c5e038b6fe11f163d6,0
4b056c775bd6a07a689611aaf64c3d82,1
af73cdf31a7d71169b2be8dc8f34c8eb,0
72912246a06e67f57938850bd0a424c1,1
40cf4b4d53abd37f900b5ff8deb305ae,0
ca43ee5377970d5e4f6ba9e38fa024a0,0
617659fbfe1cb8d9f67f9707120bcf11,0
56ce595719863374c9a45c8956d82d95,1
ccbcd2f88e5e08dc0f09a49b3de7ddbd,0
a6f330350fca363dee775feff51d57f1,0
c3bcaae6b2d4e60f700af1d5ab3063ee,0
3fdec422fd46e6e77d09e012f1d19940,0
787a6cde7a36f6e1c620be3f46ba381b,0
84e7c5d1fd8df5bb14d2a1c676cad231,0
2f83d15f940f4b4327381e826c9e82aa,0
ca4e00984180d7ead20747d44ef355bc,0
f8721016ba1c1a3eaf54ed57c0c471ca,0
94b31e300e6ab881c30d3d114c85b122,0
44878cb1b66ba33f01205db9faa52b86,0
99d5dfd5c203f6222dd0a2f7c4a56bfa,0
8e023f03e35d799e5c7ba9c85b5f8ad7,0
1460abb98cb9d3fd556882d43023377f,1
76ef36562aec0709a04c0b2b40999732,0
46d6fc48372a3ddd317212985e4f9357,0
03721f038747b9b7624f1887d66e5445,0
91235ed37325a771766cc51066be6b20,0
936ed68eebdd2bb63c29cdc64b1bb1d4,1
81aaaf9bcd870693edb06fe1d28cf7b3,0
528f1db8a921b68251fde7708115a542,0
23fe513c2b8d7520cb0591f4c29159fb,0
82fe01a976c7fbf125989132eead0c89,0
bf408059b829debfc3ac8817a10fe190,0
35503a848a0443ba7c070315b53be4ba,0
3dac168a74d117cc204052da2a41137a,0
01cdd6ef4e53a5c23e919680f8b7f773,0
2baba4ac7d411610fa3bd3cd3837373f,0
12b8380aa18472b097e206507e327800,0
dc3f300d98ed337ae0df2b3b4875dc60,0
afbfd6b47c4ce29f69a402163208791a,0
5f76e921780471cae8aac58306789f72,0
6edea99cb656ea7aabd126390740d873,1
f303cc20e28b417126c45069babd863f,0
dcfbfb93ad6b7fe7a6c945557e6a5d24,0
3afcaca71f8590a020e37b72e6424978,0
0c70fa3e4d5c810b6ad5b2ba26a8735f,0
8df3f0ab9f8ff55eab76486efd9413e0,0
a954d00d485315c97e5dbdd08cdc7546,1
5e87b96dea4259f6fc1f9e836baa7e8d,0
5f2fa78da1ed2f179238bfc5376a0c48,0
9f3574b81da38f79315363232221c9af,0
d796cfbe16d196c77e9d30fa52737c55,0
75e91eefd8043d6d4e703681c4eed9d8,0
fa8ccb693104964272c7c66119575c47,1
4c45438584c9162ed95dabf0d78dfda2,0
df2051c9c49fe4747f3cef5388b80445,0
3ec3c6139d821c199117437ab86324c2,0
ad1dd05a9a3624f55b7324d272db2622,1
0edf25b7df223924f6b8849739832dc0,0
9356ce4a8105ccbc40b5f84e78cdab3a,0
cc9cfe37fb1edee7051a1eff7f98b65b,0
644b6ebe781ea0942e153e681fdf34a4,1
23c5c0645e3b38de5debf709c775eb54,1
16b0eae193d19904f7aac10debe03a33,0
7bd2807b564ee1135ace877be19c3b2c,1
cedbcf15733be30765beb37da626e120,0
35b57ca7589c7d8d7aed5a6ca4e44b21,0
c85391d89d20b0cb1dfd54b1f7415720,0
0d5ec36aeb97673ceba0a75e43369c7a,0
dff0bf10b335dc38f8673a435ee171c7,0
873c6f40d19d604bd9d9875e2865de8f,0
516dd10794e31859d05802621cc45d74,0
a66d7b47b21c54ac91bf0576320cbfa7,0
2f8c71835b2c51677f378e929ba42978,0
5d4cb110092d75d7998dc7c5af282235,1
b107bd025a9b3e8a18d5651a19f99884,0
af00af40c1ea5f5f54c23e83618c7a59,1
1018bd53e8645d40ba791553667ef73b,0
8dfd46294be9327cb98fc04e19ebacf0,0
8f7b73aa2bb54eaa3a2f65ea5801d586,0
f542f37935d8c4e8e878104bb1b55b74,0
7eab15fd6ee6ee0f2d72c03862e78af1,1
dc96da7dd9c5756ae18e714eed1301ea,0
2aa46b5b34ad0266bbf5233335e442dd,0
1ff47187f3c06e813cd2ef21414b1a17,1
e082e7234cb469e2e71e4063136f0665,1
6baee705089af40573d30a610e52a2d7,1
edaef1de1120aa18229ceb50adee4a73,0
e95064c180902a9eb60cf5643997e2f0,0
f034e2763f4b05697a3248108e9bffba,0
45e762e5ccc9530dd2b3a67f9ea67329,1
de8e9621a647498a5bee619fcec5ac97,0
b40ac84e0537c4f0f02e1e8299d6d345,0
f77101c8307488da0d86ebae0da01b93,0
1953201f24375c3c508dca57fce2dd73,0
0ad5c5c0682c1406cf48c1b390bd97e9,0
d5ad392dc01be5d7b358922f1906cede,0
117fca9a5f1ca174700146fce546f0bc,0
9f0dfca57f8e3c1ebbc895d5bba848a7,0
ca8cbb4b52ab7e2b8bec5c5918271ef8,0
5e90dff26b8073232faebc36ce1eee67,1
8f10295f0b4f574943d14ad6f5aaee01,0
8ed53a453540ac5194dd4a39f0d366c5,0
5a8ce476cf8f23dbbe3d5a4c8333ecf2,0
a0ee6e338564f0cb009b966f733b400d,0
fd83ef4eff79e613570fe9e22793885b,0
154f6ad3918f7193d2207cc699a5254a,0
e50feca4ffc15faffdc290fb4e4eb5ca,0
402ccfdd3729ed925a334ce6758448e2,0
240687164d30f30e0046839b0dde18f4,1
0c44e02ecb91e837fe49d88c3c5c41d0,0
e5e065fcbb99fce0a1563bfd12b3a3a8,1
c9b9fcf607d1478f1667b6c44fb8141e,0
492afd6577fd1bf3e30ef20769658850,1
a3261e689a2f158553d33647f4e5fc55,0
55db7a7618bd321fc930854ef1a1bd78,0
a1e2e3e03220a2e9cccc71d3568effb5,0
b000051cceec635399bb9fa9e5cab214,0
064bb06a48e58c441654465c223b921b,0
a56e19bc3806e4171150b383580f6163,0
e94688d576ffd9eb1e9b9d73ba6f1f41,0
e9708a6fc84bc40bd891617c946c4360,0
cd739689b9d217c3d327458067f867bf,0
28d99b65c370239c220e8976e2774adb,0
ad5f2f222691495a8ed15784241c06f2,1
3cca6c90d0c696f0f2e3dedf193dc8e2,0
bb269fbd739eaffeb54cd93a83f7a9e0,0
55dabea05e45a1003b2e22a480224455,1
4926385760440d2d37f50985ca6512dc,0
7befc2915852b8b10b74dd76e586c0fc,0
de1d21aec2e81ca64120cef5dab8e126,1
cc43474b1d32c2a4d5a39e8877a54554,0
3e5f8b5c4babc4a7340f9f323e1aefe8,1
dd49f73c88a406465d06469699df65d9,0
b4a4b7ad59dcc15bdd7d2a085d69fe88,0
5bba15f4f9c3dfb22618dc7c76355e90,1
a520e5786f441e0e02b755706fefdbc5,1
db22de73fff5b80a78ccccdb58b9e521,0
6aba257bec4698981b9a2896615cdeb7,0
e62977d232827418ca382700fbdec4d6,1
c3f3a75cbdb4705eb40b2bb39a785dd2,0
01f4faca81dd279ab198c43359824f55,0
bcc7ec1d0797bf4d20b2ff90e29e744e,0
dd869c3fd10fae25ec627c90be09b663,0
3121cfbb59a90f0d32aa5f228623de4a,0
41a296b9e47755605862a4ec87047987,0
5e5473d1d74724761bbcbd62ee8c47b9,0
e31448f5f6e7cd4e1b52cbf624615ce0,0
6422cb8c23e286cb30f7529e4443054a,0
22cf2bf100a056aaa7b4fdeb630b425a,0
65ca828bc67a8dc9228a297ce7f883b6,0
755f7cb6ce3452d8bc7a33e3ef5c67f5,0
4af071168a2691d0e3a670465106c96b,0
260fd53b5dd9bdcf27152780a803d6b4,0
fce037865e4decafa57426dacf96275f,0
4e29232f30dd7e885312db591fa12cb3,0
f58139d06829f26f7e39bdd8fecf9204,0
88d16bfbc2d336fca5aa31ba52b4ff5f,0
02814d8fa7d20cd30396c25f8c3ed4c9,0
e9a34a0a0b7071e15d428b779a2831bf,1
0a442424bae56f74065c6e2f00eec335,0
7817f2d2864e0bcd402ae76efbaa80c2,0
0e884b8db8e31536805f7bf73cc3e864,0
8ee24ecdb1423eed2b345899aefe6f6e,0
d67119fd9f30f8756b9505e98b84b2c7,0
60da7ad425af405ad1c8f9aaadf134e9,1
e83c36ce917ea87e623cba6c21cd1bf3,1
d294db1e5578cd9bc0c4f9bf06b85698,0
aab9b56c561ec4a89d1d020364deceb9,0
ee8be7bd06575044ca3046ab417906e0,1
56f44adcfb8c6603b52cd33ff4337b0b,0
d2c4dff25ba74a7bec3939c16598e635,0
b6c184d3d96538147a3f28250ab884d8,0
89d196882e44ab6a3f825fe123b56781,1
4db8c1c853017c596e8de9259e31e876,1
1b0cb1ca537c990c230a67fce3b13e86,0
08f5624f86f04ba96ccf9b36224682f6,0
5d3ba947a07ffebde7a96e04bfafbeda,0
6df04370baeee18802789133c0c896fc,0
d0a4a9f6cdc7c445efb990ae34c959cd,0
05758ff0bd2c18dfcb82b478172f2619,0
d10667428b518025ca40e5fb14171439,1
2cf2107a4efd8266d4e5f3e715a2b90c,1
3a44b750e25a4ad530c2b1a0454039bc,0
43f5fc8aded5921459997e56f705e6e2,0
1c39f489d21ae3f8de531798bdf57f35,0
dc436b82ba97e933d7543212040f5d3e,1
b5df96208ffeb26103601833f1000c46,0
712517687fb213c45c2d939bb32416a3,1
9bb84cc2c62c1dfdcf1a7cb363cb3b33,0
1a1701b13a5201adf4cd253a1287bc4c,0
754b166bc44ccb407bcba988d8879091,0
cdb9471a606cad8d83216e4624e936e6,0
cc47e468305b0f066ddde289ec85906c,0
e4f8f5846e8fede767e65cbcac3e366b,0
c01feabf46831a9213b56cd0eacae5e6,0
77806538aaa8dc0370e41ad47a6fcf55,0
ad9ff34724f9f37608db61309b6af3b7,0
8a5f78d163ce35ce6762ef22050eece5,0
a7323de525dcb6ba354c60021e103000,0
7c3a62b920ce5a2f5a553ac556e072fc,0
c6455287cd216cf140a4b894903d73b3,0
1455b542eba1fb8c6c97beffb78397a0,0
a4cb674b2d4f792288a692baf39c2bc3,0
8b5356f1aef53f5e2ea905666668cb9d,1
c6a1ab2281929110fa040d7cffd4da50,0
b87b1b9fa88fccdb3c483b8fc72ee3c5,0
5d595c1d59f770025169616d99a59f8d,0
dfa2035966815c8030475370f6d8732d,0
1ede6ae2d5603a9a134566b2603718d3,1
ae3b20e3a72c407be63ebecdb8b033fb,0
287463be7e34fe56302cb556191c367b,0
298dc5f23d5cdb93b5f573fc50bb084a,0
649c0d749ab5de9b4ff96e7866c930bc,0
22aa9058f418f349a6a2cbb27fbaec15,0
4bc0bf08d93f02c636b0783e91e75115,0
f0986ed14b41bb4d1657514db685ed87,0
2320ed17cadee4d28fc24f3293c49dc1,0
383b3aa107c5a500266895b93e26df3c,0
ad162e0e557f7a4e8370c2920b7b7239,0
b68449a45fcc20a0006df166b09973b4,0
3575ea695f6b97431ba6ab0016b6f5e2,0
8f3a54739b83c35cf5812286f44f8ed9,0
10a2aa452781841b0ca485f3dfaed6dc,1
4043fe1419640dffea2134c7457456aa,1
1f1590396388d0dd7b6dea3d570f3655,0
5266f98a9848cfbf47c8429f94176b69,0
28fc85a5898c571c6c5f8801fd470c59,1
2219d340847ba81135ca1f32abaf4e60,0
766b738af6cd54e67196c5de3e2426b7,0
5a1b8e58393ad3313b3c738b5184f67a,0
c3f003b640c740457db936cbae0175b6,0
438fff3b1f767a20d36330511d367ecc,0
a8687a0a99d603c5cb56071f97cfcfb2,0
6b71fd18f9df7c7d2ff307bed4fb561a,0
a8e4f6ae141a70a0b7c422c165c88cba,1
e12ea17646121f282f9ff6e6170366ff,0
c7a1a7856ce50a9236cd59709a445e1e,0
23071adaea744f036171956b2285f9b8,0
e0abfd785ec007ff51736382d9625221,1
ddf36c7253560488ae069747a3043dcd,0
61751280c980ebf8c32e8665c0e42c87,0
b1addfe81f4031e5510e5a7543f2d8d4,0
547c2f58f5d374710d412c24a791313e,0
7add36a6d5f4617d790708f947c845e2,0
2a53356bcd6be294362f06fe2bff662b,0
bcac9f01c075f3db9f8d3a3548f38d81,0
11d9dce7fe8965847b75ee6041491634,0
85e88265c7240ba4e60c0839c3b5a2a2,0
960ae52da8992c59fa843f288f0de57b,0
0772ae098826fbab9a0a59626c5d8fa9,0
085306c5749769730d5fd35192582d21,0
03539cd3773a640268ce9910e60c900f,0
25ffc5051f3902c4786172b3fd055aa4,0
8b9b11f69f696ce8c1347dc95ce94aaa,0
72ddaca0f7704253b3e44bfaf94aa697,0
1c19208112843482eac43b1b27acec7f,0
f0c8e4878c5563302ee82a4b0fa32f0f,0
9a4c65bf1f94a9f3a473b9953a2d454e,0
11a268a1f845675f38b0409152ec8920,0
3bc4f946da7aaa87c637c68d2de61984,0
26f333f9a636921e74cd304b92554bff,0
b379ac46b4fb34c7296d5beae2453016,0
8993ecc4b2e79d6716f43d7ab7729081,0
7ee6c87afd033b43e89fbf7032490273,0
cc517e8b97a86e476a14359edc384536,0
a6af04d62b7d41c5bcd848de332c4842,0
5ee9b590d09e07a303f36207000a5350,0
51928868e12043618a989deb68983d71,1
41508f3cc947fcb78768f77bb5600dae,0
aa4e5fad018deca2cb249c1db8877d2e,0
f876e048de0eac70632130c0d97c2c5e,0
80fab7addd75952deac472f474ecc104,0
33dbbe2302adb6047dfd85ad42eff049,0
f2bda293c8daeb0b1fb69bc82d906489,0
a6e62229996889080dd87b4aec328a07,1
871675b9726558d4d7bbd6a9639020b6,0
6f3bb173197d2ad06127b70f461ff97a,0
453eaec05ad8d59eaba5155e8ef7b860,0
91c261d06ffba562e49b9e10f30230e6,1
4c5223832c0fdb1ebeef110fb48c8f4b,0
22b4ff8335f2892535abd9acdfddbc23,0
7bac520950195d7162f9a5c09fa4ddd5,1
55ccff75a82d95c461f93cd84ede9cd6,0
74bdfa6d58c1eba9bc33b2ce88ede082,0
5c9efcc8915a348942c15723ac54606f,0
a1fb5124b4df478571301011b3fa0a0e,0
5ae34047ef8276a543a7c098ee0a7baf,1
f078e1e8c22e33e0c16cf0640da7f9b3,0
4375ea58e001f2c63a45cad7325a6013,0
d8a13a900e11004a95113093eff882c1,0
9d893423e7440abdc5950ec71dba37dd,0
b161c0cf31ea580bcafffb847cd35b53,0
cc92a24ed57fb99f46e303056f1e4edd,0
936594a81a63e0dc67160ab18c5f646e,1
d87cdac422f2ff61271fc66971123e61,1
5e9a5781fe833dabae2da78926ffb18f,0
84b35ede117c63b8e80f1134a17a6eb8,0
26d7c70f110aa4ab465089e1a74b1ea2,0
9c296d015dbfd4e9a1b56a6e7be15ee2,0
c72398c7aa3c75bead8618f6a78e2acc,0
52b1c2041d951c8d814d04bd85cc8e96,1
36a3dd4ef353f699c9addf45303b2868,0
de72ae915e090550216bb883ac7b95a9,0
e450562cb0d0121e955b57a038a7ebb1,1
31b5747dce4eeed31ede5021b6d45577,0
442a6fb617543e03b55a3b68dda3cbd3,0
7bc6d79da10997f9374ecfaf10c4f66c,1
c98bc7550f69890eb99fa26895d683a6,0
309b5e66bbaadd6f74a206552bb9f22e,0
474e2c1f09582ba70a8909036171f4cb,0
8ca9e8be598e568597920ef1bfa46d80,0
92bbed0e9c0eb0b97306b7b08c030bc0,0
9af97b6cb02232870db887e93ea21154,0
27b642412d92a2e6bcf65b322c8bfe30,0
07ce78880822d4193b1ccb96c270fa99,0
e94c85dc97c7f117bd23157719f0a84f,0
5f534c02aed57dded11dee33d6a286a5,0
ab695dc46ec5942b5ce684bdfe8dab59,0
f394fbb86c6c905bf8224194518a71c0,0
faba989efa3226b5b817d970bc8bb4e6,0
18053af22a8b0c530fd3f41b52889c5f,0
4f684b4ffa1758a17931afe9b50da03f,0
7ce2e73fc48bea6ca69f2a9fbdbfc135,0
2cc4a9b883924bb167ff0c7d4b57d76c,1
789468d9c888eaddd6ddfa712fc70c04,0
bcff3340017a5ef7719b4485defa73fb,0
aa222daeba0c96a86b0e4b06bf03472a,0
58f4e19ba2df575ecdf5d61630a43ccf,0
2f18670bd322d956e8f67ab82c00f8a8,0
f6f4eba90cd410ba1f66e0e46ec30186,0
b82d799f29864e5af172aaece81e8c83,0
58d402263bb1869e1d5434e7074fcb6e,0
169a78ddd75b68caa02ece0770e41d61,0
a9b4391454434fe5699212ba405e05da,1
dfe7df8e938607265d85add7350683d8,0
2983b80259b30ba9a1f5fd3439f9d05a,0
86dceb5eb063736b6231f454a87abc80,0
b6e766a37d8298624040c31940e679c2,0
cedd3761a7747171174e5f2bf0a2860d,0
51a056ee8fdf1edcf910e463569c8f91,1
9cc47e4bb372434d42be1326d5d1e1f7,0
e3f9c4290b552182155b8be0ace1b024,0
fbf4e5c015816b2c77d7076f2b5d1321,0
edfaeb1f13488d15de3a5200125513a5,0
fec0fe1a1f54723aebfd8c8f22a332ae,0
1d79ddb5f01549c104a10400eb1c8fb1,0
198cec8385a6600fc1acd36a0881699d,0
02b6b9b25c596411a55a40a0c34a33d7,0
d969b4b76cca42763c4c8d8d33b8ba95,0
45142ed89fb6915d4258cd5469b28dce,0
9f45e66ed43b9f10572df8a0a6e8a000,0
44ebf22cfb8b3982620b97440812bda1,0
fe0170d6ddd518c2346d934141978fd8,1
899c6a1f1b5e127e8400863cf4b02f9e,0
1be317d74d8b820485e73366ee02bfa5,0
da5d54c9d6cd0505170b78d65aa881bc,0
dcaf3d013a2b4c22680ea3dcc143709d,0
4b9acaeac971c8dab579a280cacc5dab,0
6bfb4e115d67c82b5712d29b0305b107,0
c9e42ee6d833b029b49eee58491e4866,0
c1dff98ec0ee4ea53c7a047271fcdfd5,0
4fb607ec398e76f215c2ef363ca2d5d8,0
b7f202dba403fbf0490d7af6ff806b85,0
e468548c204b583483ea9d0ffa1d9ae8,0
c9a0fc40e5bec913fc8fd5616fa91a9d,0
d90c9f075d62250b22421bd3f0f6aa89,0
53631ec34fae2da3fb5d3508d7857ae1,0
969c3a18162fa06c5227831eb1254c85,0
99b4c19f7a50efc319a1479bdf61b196,0
837a1d5530b6224d9156c17c9283d88f,0
0d32957af31f36b82b905626d1fa8eb0,0
1fab76299f25731ee51be0b9f76881d6,0
a6499a01913cb738a5bab80f429c9c00,0
402e019d8d9720a7cc7c5efd5a2c71cd,0
1d9ba273fe6b1bc4b6690675d115ca64,0
a5f62b538e12b3d9b78e7cfb6da1608d,1
bf0c53f371a88d5247789fbddabc3730,0
0e6d9cc672d6f19dc6afb5a34544e3d8,0
b5b6b7ba309986deb30cad89f16b8620,0
82f82deb64da6aac8a0b3f5f2646d2cb,0
b3446b827aa09efd44a7d6bfda24b48c,0
3b223b9e7dcbd26f4c1ce8b76bc53949,0
a7a5a279840810ebfe458ba48c47ace2,0
0c71bfd0d07e806e379298cf1c8d0bb7,0
419112f0f7eb5a74a51c85dfa3e640f5,0
88d38fd693da05ac82dea137c3ea10e7,0
b9731a9ecdc62b3e1b07ec47f4b873ba,0
25fcd4ff43d3c57d5c0ae15b0d2771a7,0
c6f811595960baf3a921ac64d3e370bb,0
3bf2a2ad56fb7695cf481f6bdaf4982a,0
312db8d337e9510c540b0828d030b40c,0
162fa4ab45ae2f2e44fa1cbdbe82f006,0
662b1467346b41c1fb2d9f0e308ffca1,1
3db4a1725b8f11240f9bff1770527256,0
8d86e2056f95e0f92d700af7cda25558,0
5555ed7a4db9b2c3d788ce9d1b2bc1f7,0
92d34767d3e8bd34244c63ae7f8d59d3,0
fc2626631b4abf265cc091502671dc35,0
abb6ebdc4e4ccd7c87e6d853840b1dcd,0
8c10b4dbc27b75212d771ab6ac238f74,0
29dd3365b3f411ddbb2f6eb357cdcf36,0
34d928c1319f5eea9104f44a1b6b6d05,0
e047dc0782b7d615305d02c65e62226d,0
94642bf66e7f5cef95aa6876b28df657,0
f8f3601058bf0a687831046aac2c21f3,0
02f40b662b4ea7d6bc0924d874ef8daf,0
b69d25668cebefb687aac8a52102d981,0
40668b1fd83e522ab057b5f4eac22efb,0
755e57928babd398007da0bddaeed980,0
47211b5b80306e651744eea6e9a1ba0a,0
b638ef1907f88c1bed0fac41c18adbb1,0
5640ba9c24caf90963ef7b60ea384105,0
a0181a1cc524dfb5027fd0de41bbfbac,0
4c25f6cc5a888afc986b444573e429a3,0
bd220f56d2cc0237b4effa5e13dcb805,0
9652bdbf7f409638f2a90b0bf5d3550e,1
b81b31a6ebb7984d7184b573fe70b1ce,0
1b3a699371e4cf7f3a66f34c692f68d4,0
953d8eeecc4a1f393b044e2733192f62,0
2793bf1bb6c60c71e9d9e5d58f2764a4,0
5c8cce61ee7678fb3ef2eb008a148fe8,0
c6498e256c23e1eea28b60b5895be28b,0
d09c282d5debf15d01fa9b1668fdf720,0
96951b8aa3fcdd8f6c5d8d345d27a7bb,0
e03bf8c039b8dfecd0d4f0487aafd33a,0
a98123e477f05a8fa29a9730e7e8bc57,1
9a9e9fcf22f4158d2e917d46ecc41125,0
fc5e5a414ff5a0b753799c3086b85e22,0
386a1c1b38314ac0a235a34e662434d5,0
90719799ecc57b148912fa1fd1d6f06f,0
14e2c85f83759f254fc5586597b0ff33,0
56ae0bc44e8cdc1a356a0573ffb07887,0
08672ddb02157a22da017f9decaa03f7,0
d890fc0c25baeb3782ece53ba40d15f7,0
db26b75d48601c9a5439ccefa7e93ddb,1
722cb88284e2201ce3a7a509c7106834,0
d54b7dfd828ff229b58fb3a0519ecfb9,0
4f3f0b9c33b11eb76ca86cc9c25b3fc1,0
4fe14f150a79b29279f597c3c0198a14,0
6412b86b098039c02b310c7463b7d077,1
08009d92f418248061049684e27cd72e,0
67a40141832a9c02157350272451faea,1
c6456edc54c530fdafec349be0415b68,1
fb7a17c2a16e4be22ac9369995c4ab86,0
23aa855ae8f35c675aa691a61fd5fd7c,0
90e8f12f18e4afbb0d30ece2397f08c9,0
04cbb43653e66fbed012ac362308edab,0
fbe4cba43d38e01cb0fe50ee096bc406,0
77fbadf96903d59b6906fb0fea3c2eb9,0
23b4d17aa432524d5558c412edac698e,0
f3ea3081100c0ae9f858544f8720d080,0
4139dc2fb740d4a32857b417e4be2174,0
c762ff35db127daf081f99abcbbc7654,1
e0761730d1c962a459ec1f87c939cd55,0
153a5e7440a3094bfb566bcaa097f71f,0
4180101320e0ae8170c6b2a530455ca6,0
ea0b795f915092fd0fbf5bfe35307d16,0
e1211bb7c455ac542a9c4488b8b71d8f,0
c15619ff46f6e1a204bea64851820f41,0
4b2ffcb7364c31fe5878ca33fa45d9e7,0
fd6bdede5bc3158c1a94fb1b4c2bd29b,0
7084c5ff3508bc5e32c18b02c970fd93,1
c9216eac760da4b0e92abd63943af495,0
29d80b0c1588a5067e9816a7620c45f8,0
910b4d6dfbb7a399640bb0b1eb0cc412,0
66916b8e639b4271745977ad53d0267c,0
e1b73de211b75581a203c2cb8cfd3e37,0
4c845b2a2e2adf1c3c22b7f7f856e0b6,0
7684b10b7bf50e53bd23411098f1c129,0
66b557ebb5bd3883af37dd6e519bc927,0
071e0be18cdf501a43a58b342507e747,0
6a8e0d16fa30e6efcf564a6e8feec4b8,0
41cae6aec2e5acce470b031b783ea6a1,0
f76b60193d17d34df9c5f6c4e1048ba0,0
e52b27e6b3ba166c5496bd4cf5ac4ae7,0
29953526bc3cd54ac1c383a4373067c8,0
cb69fd76c1621c3ee75b24fe7f5013b7,1
d48978501f6317301ded12a8e55a6c0b,0
3cbbd9923d269d39d50ca5977bcf83c2,1
ee1501cc0266c7d6bcdf5558df5edac1,0
300370d7de69be295de4f38c99a9d209,0
f5d5476da31261bcd9781dc41838afb1,0
5164398ed942436dc03090f0c115c4ac,1
298581d8847e790e53c26d80e7115b2c,0
c705a31bc20828215fc2a588ca85b2a5,0
f0fafa4d73967c94054ffbe33267432f,0
3c883db6c9a173603e5b70715273919d,0
514fc9ef8345497c848ebb21286e0f06,0
97b64cc5867d890db4532ac6c71638b2,1
9757accb92e6a8377ddf01bafa2d65a0,0
6203042287c396684e9086a9e7889978,0
3bcb3d5e1f2adbec68d4bb555162a74f,0
b45e3c8a0dd008a74a02b0f5ef62dafa,0
b8c6e9aa29af1f350b5e29bc7ec68713,0
b2b2d049f174c86b63ccf1cbd006d53b,0
2270c7aa2e61bd343a8e9069ef02203d,0
4a5c22cc3f288184c5d78c136c3f143a,1
fdcb66a7baa8262b90ace3a5b3fb8776,0
3c86b9450b21cbeeb6bdf6e5e3af1bb8,0
6dcc9e08bb98a64c7658696adb7ef919,0
1b0a02acbbeb774ec53a24ad7bedb21e,0
c0ba841a5e0db6cb4ec64b5aaccb6bc5,0
a7991d0cfecf19bd215caef12eee11bb,1
9cbd5b4c142c03c5fccd051defb9952f,0
875569dfa13e39c261c4e896f77c36db,1
e3d1fb6136fdfc16432d68b6f9f52205,0
9c46af55c493c146e74b6373623a4ab6,0
b5becad0b24da61499372d6c353615be,1
28dbb48f74a03b8e900a8f31ad1f0b0e,0
58b2f5981237d7665df6525ec90d87f9,1
1f23c203a60adf5221aa8a393ecb495f,0
0228408df30138090eef0a687ecd434a,0
687a5077e7dd905289dbaeab7ebec8fc,0
322495c45fe89e33f65f36ee4ddf96b2,0
4bf2b68fc482881e053db8d1c764b287,0
224166119d56556a00f10137d4ef59cc,0
f779698873a737b105e3810eddb3cf55,0
0b8ab061f3a19b17d5330a052bd836d8,1
5f9cc8e4fd879e40e96c4e4ec2d10a05,0
1c166fd6f2a39b9d96557963e4e88ace,0
a4d53be6280e72b993901323bff1cefa,0
e606915e684aeb7d6db553c0a75301aa,0
407bbaa7c8f0eb8e4a717c04abfee5ea,1
65d8a83e8b314ddc31e7b447d34bf77f,0
b81798071f6de23f93244f46711c0dbf,0
fbf6588c680f9649be3ab9e2f44339d6,1
a49248bc9b38832ea0baa106d284f661,0
1a418fc32c37caeacc9453b4c2facce1,1
2f96c71350de443c6b65740d3527c319,0
254eb120fb442e6f2af1f4faed6a6e6f,1
87ce9e957c987393ca991349343a924c,1
89cb89b422b9387f24628e47fcb21249,1
7351e8d9e81b316eae2f323085b9eae0,0
303e25546b83e7fd03f1ccb3d1cb8c55,0
c86d2bfde0744d735fd386f00eff1e79,0
27a1ca4917a3ec16d7996303080e223e,1
4a59a1d902482050aeef3c6e77f3a9ff,0
3c77cc1f406b1b9fb426de181bfb70fa,0
4d81dc95eed9f36138f19c4ea6cbafd7,1
01e57172db47490891adfde2f4dfefdd,0
f9d7f68b37dd0dbc3274d2fab01f92c1,0
b2d3bd994d7a61248623e6b313f70931,0
31462ce18a2d749f827b8419a22ad448,0
f5df397a8a8864e4940035af3d55bb2c,0
