ZJNSRSBH,YC
d1a8e56ae97e6c953eb89fc61c333b48,1
adcb0eb449623b5c3ba20c3a60a2585d,0
e6fbde02cf358f72ce405719cfe3ebc5,0
cc79966661785d699434e14c2bf385bb,0
21325db2049bc4da83a9981ce8a8da1d,0
973232e3e3ab28b2f4b286acec35502a,0
fa719a953b0d058bdbb94d06d48d8d09,1
471b0f4e96c2ee74325d7b621928a7ff,0
5a32dd991427eb7914f7816d110b9715,0
efb7c14c4717f7e26c61947b2840e846,0
444b5a6f79ae3f4305319e2316a3be74,0
b4725d7ab59518b0cd680918fd1861f3,0
6a75b2ae1299ae2b2be71cc87419454f,0
2600422c8cbbd7cc4f188f2f520e9763,0
671671f48ba586ff92e473a6cd06ef00,0
50fb95b018524edac903a58bb969ae28,0
2c8cd945811e7f5bd426b6b5c04cdbc6,1
3dec2ff1ce88e1790699a80ced796f3d,0
2cbfef7d00f238e860a6fde1c9e8f307,0
c383ad32fd762fade8140f62cbf5a5da,0
4f899bdc65624dca55b20a09f71051cc,0
590af4372549d7b6268da842409295e5,0
2f2038282d698701a70503af2a61a5ba,0
3e976ff0526b6054682563c08124ab4a,0
afb63edc50db7354da9ece53780a46b8,0
1be317d74d8b820485e73366ee02bfa5,0
41c47b295c6ad59903b9ffec4e3d4d73,0
ca7403974da63f90bcc04983b1f5347b,0
ad8847c98c4b2a7881ed17af6809d9d2,0
4908cd438f00901f816ea59a9bce96f5,0
08672ddb02157a22da017f9decaa03f7,0
06e6ae039013497d0a96ae2333bd64f7,0
208362f238dfa53b2ed9f501430d12d9,1
37e7797b5c349c40de1c15ebf8bdaa4b,0
010538dd46fcea2dcdc210151f0dc041,0
f350b1b7791d7857b2342725cc8115d0,0
2917aa949e82e117ca5f6f8c44381454,1
4c970ea9f20306dd30193ed1cc50eb24,0
553fbf43c83c43303c81d205cad89a8a,0
47f5d436ec55b5dad7e8e34007cfcab3,0
8267cc7456578435cf84da1c79fbccec,0
9de1890aa59babe63d1c03f5b0801434,0
40026f37bc71c2c5a43c0552fcae4116,0
9cbd84b60aef99670f191bb3bf72d9c4,0
43f016035d9e20bb98efa7a01fad1a49,0
d649c3df745f70c1522d17876fdfe79b,0
b9c9131d7692cea4e6950d7fea9a898a,1
2dca651b75368d4b253ce8ca678f3803,0
97a65529ae6e28be999f093accf62872,0
823be5968455b76c6b355d3c87345bfd,0
586ac13c98532b75b2bb6b3f45b7eb2e,0
efa326f188daa40df85d7e5e641d0f12,0
c35eb8743465d8055b204acdbbec1e8b,0
67a40141832a9c02157350272451faea,1
5f2fa78da1ed2f179238bfc5376a0c48,0
47ee1575f957935dca63ead7401fcffa,0
ba123f3f382ec4023e2c404af4506ed1,0
7d797b5a724c6094340b392dce8be50b,0
11b993b1a80dd5e8c7a176f9a7421cd7,1
c05c88587f57d0e8bef58b211bac9cde,1
ec2b252a6dcc8387cd24845012d2d4be,1
8acc98d0b427abe471cc311abd3916d4,0
a2a6bd5e5b98580e0c398bf8df797aea,0
2ea816c649870af2b81355203e857447,0
e92b86dccee59ba9fc2dec18a556be51,0
f813377f5e78ffe9c7ebd456972a7218,1
9bb84cc2c62c1dfdcf1a7cb363cb3b33,0
ccab9bd7f74b1035de2c84b0408a811c,0
f6f4eba90cd410ba1f66e0e46ec30186,0
8a4c566dc430b4efa8da4a844910b13d,0
36ef7030d414151f896ef882d30ece82,0
f8c302203f7f3f703015cb8be156cf58,0
757d57e2d544e30578b19f7e05214e9f,1
787a6cde7a36f6e1c620be3f46ba381b,0
eeaf4926801d9a0ae238cf8704939c71,0
1ac578c81db3a818324c44ea1bb267e4,0
6ba90a7780ac052926109293d6e7f1ce,0
58ca1ab4f69dfbb11bf014caaa7849a9,0
1e8804dc0bbed4650f729998e5621478,0
86e1e6fb0dac807e635ff7a5a6c0d50f,0
5ef4da6b7db9ee1ea10f3ccb25860b39,0
bcef95c118d9697ee82fe25456162d3b,0
8038a0401038a039751b830b03732f73,0
56c380b8d7ae5e61818f254fcae7647d,0
d9c2f665cd75fb0ae263914a5e47b73c,0
6a438592d985d4f7e571ee6971055c58,0
ea26eccf5763bb43a9ac55a05b37559d,1
01b37faa2d5ef1cdc93777c572f8358a,0
41731b8d72fc7c8b36fecb949ad8f5b5,0
783054252880db5c5b6d6496fad64ce1,0
bad94b2b405eb98f1c626c557f555bea,0
e0761730d1c962a459ec1f87c939cd55,0
3cadc7911ef4b26359b964c725db40b7,0
b6e766a37d8298624040c31940e679c2,0
d5082f4397865381ad122b5c2b4ecae2,0
0bf1eda448a48ee0c3c1833d5c995a2e,0
bccadee9db805b87b2178bdb8c79a221,1
3c79513eb129bdaf1bfb9ea56e8ba370,1
79c97d04783c05f4e7b8dc95e9dd7ac3,0
6e5c6a8048cc6821ea71f155ec9453f7,0
31462ce18a2d749f827b8419a22ad448,0
a6499a01913cb738a5bab80f429c9c00,0
7351e8d9e81b316eae2f323085b9eae0,0
29f80bc1c3adc297a9ecbd9051197758,0
7e80cde88783014abf505ea9e6a973e3,0
fbffaf0b56e4c5d3c2c2a8f5d45ba3dc,0
793599b76676ab6c9c3640d0c508ee93,0
30fa366fa2cf9e28fce3ed7276363436,0
60186f60dc87fd25c5c6175099b233fd,0
b9d0b90ce7ff85d6c82ce1b2f06e7992,1
b01a59716b0b4be0bf903d7b260ddb8c,0
b043dc68f3c46722fcb98ba3ff6b2fdc,0
f455bb1057827fee059b63ea8efa428f,0
0cc623a68e451a9e0fff140edeae0dcd,1
23071adaea744f036171956b2285f9b8,0
f71e44b2b71f9076127b5b0bac5b36c2,0
94d3440a84a55fdd562aa2da26c9d3de,0
ee800db6ed9193498515255dd5299006,1
6bca1df960c122d18c7f2e372f4242b2,0
a5f62b538e12b3d9b78e7cfb6da1608d,1
e3d1fb6136fdfc16432d68b6f9f52205,0
516dd10794e31859d05802621cc45d74,0
6e36780b52ef711cedc6992185540575,0
7004f8aeac1409bea263bf29cbe1f55e,0
bc048886a45bafec5a67402b5a794654,0
c7cfd722a9afa9f4c80d6e0025830ac1,0
28736f5e5a2cec2ea6f639ddcaadfd26,1
1d60235b068671882307996c88be3ada,1
99894c25f940dc0c9079a2a268ded2ed,0
b326868c0c324ed49fc96ffdcfa56425,0
cf7661e742f6baa93f3490f52652e30c,0
8316b18f61ac65accae9b80640bfcb48,1
c8322bb20ef610d9f9f8b629944ed8ed,0
21fbba60b1bd917f4eec3e2a7d230766,0
4fb607ec398e76f215c2ef363ca2d5d8,0
064bb06a48e58c441654465c223b921b,0
614bc65c986e162bcb77be982dd72002,0
383b3aa107c5a500266895b93e26df3c,0
3e71c8f99a4bca884f35f3c7052ad552,0
563982c3e50d26bef384d24f5a0bd634,0
963f26a71f2e6d5549457854ef859a49,0
1889dc4d98ed14273778180c6c95cfb5,0
23b185d798e435818a1ba039733e0a12,0
2914d13368d922e2f38a8db612d098a9,0
5df93542ccda281055f1afeaf83d3ba3,0
1953201f24375c3c508dca57fce2dd73,0
4572832a7afc4d76604a09ab0c3acfbc,0
1ebb1c086394e87cf9726378a554ae83,1
70dff74049ef0e5b84cbbbcf9e8b6d08,1
ff392a6d87e3bad97240d7189ddc6d14,0
77825c446a4919b941d3d58fa9a79bd1,0
ce0207c371dd351c0ad0f0cdd04d4c5c,1
6baee705089af40573d30a610e52a2d7,1
ffea3a03df1fe235efa78ba81e6c8991,0
70a008ee5c1e23887308e41dcec38279,1
ed507339fa0530032d54997bea1ed92d,0
2dff920db6eb4a12a95913a5a254ba34,0
fb6e11c52145a7a65e3a31b4f4cb9eaf,0
3e202d2a7046edc31ee6269f57b440bb,1
ec13804ad0dfa82d0ecdce9d7550523b,0
e6b3bcdfc735f0d9a2114b51e043ba57,1
07fbca47199335fbdf3f3f64a385da9f,0
0faddd72d559448227cec9219ee2f75a,0
a6ab89b6d76f40ccb4a0d70aa2411fcf,0
58d0df35d5dff994931ae1e7687d2735,0
fe71dddbd48807694560bdd9d73a35cd,0
234cd2833ccd92049539bf18c5bff463,0
a084e99ac657bda7b3788d5b58605a79,0
05c0413dde064bb881334d6d38b42f54,0
cd78b715b33d4c8021c36526ad7f96d8,0
0546d1985d6de034734a36c5a5722973,0
060f927edb2aaea08d9758c1c4ff82bc,0
07ce78880822d4193b1ccb96c270fa99,0
469ec68d621021911ca84ed9a050e2c7,0
c78f962358fa0e8e117117f10c231b80,0
fc5491d921f64774a2fa3c5d20933d5b,0
2dcbc9717f0cb428fff32b374f1d546b,1
42234e2d2b56acc714d4e9b58949ac3d,0
97a97573a3b30aa9b5b98e20e5e73fd4,0
b2242033e0af717e5653d6f517456759,0
4111943ec49ed776634b941a1bfab50a,0
d54b7dfd828ff229b58fb3a0519ecfb9,0
06d3514f784bdeae9f9b1f1a75a79f2d,0
a7c55fc859a247bd25388075d4084c13,0
432a5f6e36bcf18ba2f59344d20d2728,0
afa68b6388b18b9254a705d7121d3133,1
a48f8f10c3fc51f95be748eeba84ef15,0
2114024f983e2ff3020da3f6734726a0,0
cc23d9ca743c11c95915f34df14dacc7,0
c00b755cb6b536bb26d0cf8703ffae9f,0
987f6a49f4eafdb52011aa4b3d8f6f89,0
390522746b5d65880ac11a8e5aac806d,0
beb00ba80c18284ed7cc0832d836746c,0
2a2ed1e9d6260c4b4cef17379fb34859,0
14d4aa1408e2fbcc277cee4fd5266e63,1
224166119d56556a00f10137d4ef59cc,0
f9a914528a4ad857f0adbf3ff176c6d4,0
cecd746495b9fbb64a622d9f8c171fad,0
75a9487248790797ca1e9d97b8495733,0
ba19fcc2814f130a0379ce1549145987,0
b4d5e2cf29b4e829c727049132f34fb8,0
ecadf22a8fb2f0ed7c0ee4e98812461e,0
0a442424bae56f74065c6e2f00eec335,0
b638ef1907f88c1bed0fac41c18adbb1,0
092302443ab6e7162b7ff432c7893bdd,0
b45e3c8a0dd008a74a02b0f5ef62dafa,0
6d09f95f38b02bc756ae283261f50be2,0
d3610d3c4b15e97d623869deb2453fac,0
bfc41774b8404c1c52a272cf60f846f4,1
edd294cfbdc82708494f0e6f0c772294,0
ecda46f55f49275e531dcdecd965ed36,0
e787cc7106472543c8d4706191712c90,0
b120e019c30938314c6f092ae4c4cc50,1
87fe18de4ffb047e3c27317cec648271,0
b7e37120821d945395bf761df9ad3318,0
04b0b9684f521c6eea4f59c5ad87642e,0
b76eb620f39e3d6573dbdfeaeb70c7da,0
6d06c44109aa4f2d09f4a54958561b23,0
ca3b4ddedb09e1a49840a4949902666a,0
06811a385b4800137f5fa5c9db1aacfe,0
89895f0d454ef1b65b1cd2e31a4bfb3e,0
bd220f56d2cc0237b4effa5e13dcb805,0
9af1ac272f38ddf15e2b78e8b87f3753,0
eba53ec16b0b3f18d9daebcec5ff5a2d,0
4d8013af8ab976fcafdc1ac20207925e,0
3a2f727bec80dc74a48c835df7566261,1
139a5275882839a85627b119f25cf29f,0
fed99b32db61618c75fb24364cb159aa,0
08ccd3b486d02537efc9f380ab9e1d92,1
bc6a774850c3b6e57509de06e24568ca,0
3b860ad22aa6f2ae2bbf323d12081630,0
d3bcc44523f81db534e76be1a3c7bdfc,1
7232732f1aa31f889c6d484d9cefcbb0,0
95a2b853eed9dbe1819caf893fec1d47,0
8d98c1c9d3855c4f66a65ea17f9d3c80,0
99b5adf7914641a22356ff45761e33d2,0
1108171cb64d528863f9d41da93ece07,1
1bd8ec09613c7abc749b22dd5d0b4ec5,1
2ec67cf5114af11d4ee1184b53639c18,0
61b1a1d65ad862810d377507da8ff0ad,0
d948028958c12b7df150635c6fec6bb4,1
99b473a07d2a06b9fb76b75a9ed12450,0
d7ec84a70eae3d3d6787a149bfc3803d,0
9b0e530811f43890d60a7b426cf1f6cf,0
34163c1aba72665b36bdf28a977593b9,0
df6cd3a1967b3f804a08d5703799b390,0
91489b6ce25238bbd679d8d9816dcb0f,0
8ccce87a4872a154e6fe913b79025e10,0
20c70cfe6c46537bf6420fbbed027238,0
ca95a81c83821f9d50499e7d77b6f196,0
909c4ec7a07a9452797bea41b1273924,0
940a7e2048141a98646124e882dc29ca,0
d969b4b76cca42763c4c8d8d33b8ba95,0
e3049fe3b89470590be8c78582f9c5ee,0
485045b42a00985d25259b0ec30f2394,0
5fb79370f054a407f0c7c71b6a0cbbe8,0
5e926884a6449fe7ad5569e4e5ebdd2b,0
af3208029930e2599803ffca4391a86b,0
5b6519d7ca9e6a1a53962de26022bf84,0
49910b326525639c60eb9155dacc488b,0
23e91aedc569f134de83240796ba0a8b,0
46d84a80b19c984ebb985d76a62d3f21,0
6dcc9e08bb98a64c7658696adb7ef919,0
b1b5e469526f8877ec59924168a6cdf6,0
4364cec54fe11a03e74ef3547905058f,0
90041608ab4ed37ef1b1b26f2bbea53e,0
9496d10f6285a34b8eb952912319a809,0
6358ae7c8e48553ba7bb6e8e3e6017d1,0
0681821e78b3726dc1ef5e4b8349b81f,1
054fb31b131a3847939c954831735a0a,1
9e5e93d36e346888d709e7fbd641b02c,0
f90b7d561d2e7c339e38dd1f63fc5f01,0
b3848ad0edf68da51a4477c5b5d19333,0
0f446fcfcd8b55c78c858923d7dd83e8,1
2f653a6e4a510372c91cfb5778b6686c,0
eb8b1ce6b7e77d3ae57b44c6d7aa9b98,0
fbb63cbab52f23f180ea7479ffd8d1e9,0
0f823397d1eb8dbf62dc72d705b5be21,1
011b1e43a49252477b6c63527baeb0bd,1
24f474b4b904eba6956a61cc99b339fc,0
2b07d515dd7dd807693a1c46b6a2dcb9,0
a6cbfc142273c9d9b121a5b231b39a8b,0
705735783c3430567ebb5505393728ec,1
f93c76ad7b4dcd8e4647b54e80580274,0
2f7be6ebd2904d01269e24ae81ecf35b,0
85ed8f6a17528a434ea0e02d09c89ce1,0
cc47e468305b0f066ddde289ec85906c,0
012a9bbe952c2b356236a1a8a2a281a2,0
e1b73de211b75581a203c2cb8cfd3e37,0
fce037865e4decafa57426dacf96275f,0
8cbaf0982774f64fb6d791899fbbffd1,0
8dfd46294be9327cb98fc04e19ebacf0,0
3f0fdade527610db321a2363c25c73fa,0
4a6dfde31762ba0a43b898c99027a82c,0
562902f08891b147b5dd797c2d92829c,0
35cac081c287221601d728378e82c98d,0
8f42a2c164c936156855511a3f4322d4,1
7fa312f5bc059994ce8b731d066314ff,0
9fd4cb8603859f1ec920f5d0cd54e6ae,0
a01091e3308132229e09b6452e835bbe,0
146bccf2ddbc478b9aeb447ef6e64bbd,0
dfe7df8e938607265d85add7350683d8,0
dd0b4c85f8fa599a8e422a7241995a7a,1
d73f5b1b69d609586bd2ccc4beff7107,0
d6f5157bb1558e68021ddfad5b713814,0
64a1ad241e7adef22fe533a3246829e5,0
45d61a2babde038418bfe8233015be44,0
6df180d0f8c043e3525d63ba6b176b91,0
ee8ded6a89d79c56fadde5e678e52e63,0
ccbcd2f88e5e08dc0f09a49b3de7ddbd,0
5e14d4ddf2bd506d4a9ef85917ae3a1a,0
c08284bd4edf6edef8b85e638c23b0b8,0
ccfb7d73304069c76525807446c1b52a,0
efceab4436267af7e3f3136794ad678f,0
9fec8c810f54d1256e2eb343ad24fa83,1
8c31f3f60a7645efb82aeafb645a5145,0
e52566a4a1b3f53287bb21bd24c80181,0
cc74f9d2012e60416af8bab5c438391c,0
2df1c8681077c7b841e23f8f9c168f72,1
d5f22d8c7ae516597bff26bd6a4e79de,0
73e323abdcda2dd21281e7fe130e9592,0
d35458256b9e9b340a0e3f31ce850947,0
c1fa859057f2190c1044410413f872b5,1
1999b703a68016e90d4695e3d652b886,0
7eeb589efab8b05d8de3b988ee7684a7,0
8161c0579d91aef678ae50233466e99c,1
1b3a699371e4cf7f3a66f34c692f68d4,0
16e1fdc5c3f61fce1a2fb4d5590f8738,0
b90caca3871d31fa9c2e6bffd1d5c687,0
98f41cddd5f2242f757f11f0eff2d58a,0
8993ecc4b2e79d6716f43d7ab7729081,0
1b7080bcabd0aad9a2f34169042a24f7,0
7b69cf6f386dc576f9b2f7980fcbd506,0
9af523fe8284f4f781ccd9782dcbdd2e,0
f622d9324f4ec0c4007fa89520154c50,0
172c6e199deaff766e7b7620502109b7,0
6a934b695d642b7db13d7c3d1c271b8c,0
93f18af769549dc5eb8cf1c3683a4893,0
2a53356bcd6be294362f06fe2bff662b,0
eb89b24cea14012e72abbf5dcdbd248f,1
a4f42817e36e35fc131b752e099b54fc,0
ff41e9c09210103e9c1ac6b4963462d0,0
3975bbec3a64c07c7efa7ed22ee25ef2,0
738e02b332e22b353f229eb98210ef44,0
33a266abda95ab41b6c5078426978687,0
d79b9d236259af83bb913a2c5dc6f588,0
08980450b7f8cabeaf39a29a5c2ae802,0
19f4a2f323356ca41a91fa464286ce1f,0
5f2f0b297820dd1505d17c3408708d51,0
9d78a73b54478d8e8d3b30e22bc36000,0
6c4cd66154251304ad8fec8c6d49df4f,0
c44e553f226d22e24db7cb4fe07996d7,0
60db8f15c459a939429f2d81f474186c,0
99b3784e19b1f5141564ccff075fcf33,0
8b4e13c019fa49b61bbd2eb9807f7723,0
986c9cccf8f79a3163733478f1c51b7c,0
7a311932e70bac36adc9d9ba841807f5,0
066e9c62e5d7e824e14dfbda10bce39c,0
705c709ba1e4a5eeecfe2f5ae3c1ff90,0
f782338ef2304aeacce18db6b479a979,0
0833bd622fa5543cab483937443ebc42,0
ed575d9655cd3e9e04f3e8aea6cec66c,0
a075da279f26a022a3239aadc33ef913,0
eb9f752725827e3e3c46d568c7be9c69,0
efd5ac0ed5b5b4b7613522b8502fee49,0
25ffc5051f3902c4786172b3fd055aa4,0
b7da8e5d8d1c9d67a8898e5f75c1b407,0
987c26d515b9e6fb283c743782d41423,1
c8bbb539cc59b193a3f45f57184eec23,1
139cb6ec4a16b1e5406f2940bdc22b67,0
34c798199f4c0d93e34c7d676834448e,1
a79058841fbf976460f5ff85a8c00857,1
d1e33a2e23c45671f9b6544d4760643b,0
01b2c68419c8fb4c18c4601f579c7846,0
95ef2f87a84b9e86481a7c4523e8e523,0
3361ba38aee1a88145c1d441d62df25f,0
9bedcc4bac22d99c28357f598a172db9,0
bab15ccd3af64e592415e5d45aa166e9,0
31b66673cd708321165f68497d51dfac,0
ce10f26d7162925128c6b7a6ea09d21c,0
f0986ed14b41bb4d1657514db685ed87,0
edfaeb1f13488d15de3a5200125513a5,0
8238bd8959eaee48fbf55d5d9383d34f,0
4a4a1e0d4c129812a4892f8cb97dde61,0
7da3945ed094f9999ef430f33472dc6e,1
55db7a7618bd321fc930854ef1a1bd78,0
3aa1d34d02e85228c05c6e5bfd179377,0
ae4b60b32acb09518a96c3a1d2de1434,0
e574552b33515fa22824478a0edbf5f0,0
b944d585b4b21057d42597ae40f61846,1
420df8f7a6da1cfe4f75ce3d05e823c7,0
0b0ee832eedc041f04943693912f91b2,0
f622e70f6c00753b878f5b5baed19d10,0
41e33ed87e551defa17622bd52d338f1,0
3a8e90f9864b1e52906afad33d6fe702,1
ce80b8c1f61781ad0cbefc5d7f59d805,0
eddef00d371b43f6038fd6c0acbe4b39,0
0fafb088e3a3f137360b6bda05921cd3,0
bc8dab44707d64348b3b17daa5b67d85,0
58f3dbae77df3e0a020833b736102943,0
23fe513c2b8d7520cb0591f4c29159fb,0
913864234f0e8ed1f95caed04b127ccf,0
611dad3266914399dab9e79af08d256d,0
fc5e5a414ff5a0b753799c3086b85e22,0
5d183b6e168393dc1f99325d73e3d182,1
e57ac7725c96b243e935d89b0b577866,0
0dfa13ba259f6cc96b63512e41cefb23,1
4c360faa37bfdf678e412e59a2fb5c4d,0
a7ab63935402b80e9d58cb19e2d7cda3,0
f4fb1b1339c22f1fe3132047a1ed4131,0
b2ae45f9cbe443500b547afd0ecd27cd,0
c4473a58f47e7c37a49ea4198f1822a8,0
b6062cfaf8bdec283ef8e272e2b8a7ed,0
b0b5fde2b382c1216e610eca70f453b3,0
c562ef321fb02b2e4b3cfbea17632c1c,1
9a314fe2bf3860e67f09976a031e2b9d,0
e90da58b7b934c2a9923b48d2fcd5fc1,0
9ce1536e8aa036db7e8cff9d633e3ac1,1
92abf3056ade67c267049542da17b3f8,0
38a8fdaccf4d736187095802774a4991,0
e7b077cee3222e380f455b02c1598d80,0
f163c6375160a818474ce63712e24145,0
2a059006aed090e3bfb226071619814b,0
02e6c865f51f231de5ce71286143cc69,0
4b056c775bd6a07a689611aaf64c3d82,1
940c30c79597d56a202e4cfb33f407b1,0
407bbaa7c8f0eb8e4a717c04abfee5ea,1
86d888d544188ac32b0f91e26cd54c85,1
1a8eb66df3500c08339fe36a49f4ddde,0
c472baff6a179a331dafd4e8a334c29c,1
ca19a97aebdeb8f9a8842fbda8b8113c,0
9287a6a1d421d22f4f5eee5d57910c79,1
217c89be278f0f2f677876c682de0672,0
ded08923a36c4c44277d7b27ee19f032,0
699cd80f097d526dd8f616c3a6d4bc2a,0
297da783b3eba5ea55bd2991d1639a96,0
77dd5be0e4b65adaf0bced9fa93058f4,0
2377caec36c6cee4379d9c3cd00f76e0,0
e2b6436518ed58a0d35e316a618abe62,0
da13f72dfa5d7b73911f15b26d47ad75,0
8b531571b8bf6c2ce3475c92d53d7615,0
f5d1810fb99cd21b52e2b1e10eca54d5,0
718c91fabc9b9b7f2a8b194edb6ec286,0
d5ff10c18509277be7a4f62224826ec2,0
52c146d9dc14dce9c37755678dc3f080,0
237fe8a0221db3a3655f3c48a23cbd9a,0
58efcac4fd8c1fd5cd630925a0da1135,1
f55674687e2d34993c5e73c9e53f28af,0
ea432abbaa512e6b6d724fdc1b4dce02,1
322495c45fe89e33f65f36ee4ddf96b2,0
4bc8e4d950473472ac631b5c43524187,0
14d79030229f392ba78a7c2da7a5109b,1
4037ea60121b7f66c76982866273eb00,0
09640b02848c5ff5262ede71a37c03a9,0
e08ba9f80e217b0ff1dd239ba16e2618,1
7ed04e8c0f13c2b231219302b8f0f256,0
71e09b9f23e32ae6844c61227a9be480,0
8dbe5905e33bf3861f530687ef16e14d,0
89512d932692d4b953419a6a6a39f1cb,0
b5260c18a8c1b3a05c90f3d45decbfd3,1
8161d5e1819a729f57d2877c542a98cc,0
2b20095e29448a29d381b99aa4f2c819,0
b5bde35ab7fd6eed3e405d787024497a,1
c821d5365641c78f34f5825e66d676fa,1
3efa6f1a89d875597af98b9f1021ce97,0
260ef582b8ccf3278694d5f7910c9e98,0
52b0303f5bf4981fdb089b55c8324e59,0
e0a3a007c6bb4647997493890be658f1,0
6a8c3553ad869efa9a5c745dbe5d23c0,0
211b7a67b183f779ae321f2eb01d63f3,0
278d37354a4cbce79072a8c555a7e9a2,0
8f272e183aa7219739f54548b7a109ce,1
b66a85e5c88dbeb5ad8e8d3da6ba4cb9,0
3c86d27b8f4c8fe214cf93d4abacd293,0
fd3a5b5c37d0b675b38d22b7c1272093,0
40a31003b1731cd5e556fd2cd59c508f,0
3becd0b3ac0bddd7600c2b90de4fd220,0
daa34b1ce085fea367013d11d815c2d7,1
a0c3feeef147ca325a3d5d392f5b71bd,1
0cb83568b86a73c5d12025a5548ae968,0
a690a22c6ac9a2248b42c4f05c1cc4ef,0
79388142f08e9881cea06a497425742d,0
363df29c83f990c99edfee5cb10691cd,0
0dae73244a87edb84d3bf3aea6f029a3,0
7528878f5b77508aaf2a351a2bc4a0f8,0
d560f89f9ba20e0da2d37dadfbb11e57,0
09d43225044ee0e920da66a77a676435,0
bdeba1e9cba00cd7b4b75dc18341135d,1
ecaef3dc7642ce68a1e92cca30a3eaed,1
22aa9058f418f349a6a2cbb27fbaec15,0
7eea36333b78de294db7ea279e2bd668,1
2fbee09d3afcc37dccecac1e05ffb981,0
f32373260c85d4820e483dca4e0174e4,0
fdcb66a7baa8262b90ace3a5b3fb8776,0
320b55f34320fceab0ca84344d36efa7,0
953d8eeecc4a1f393b044e2733192f62,0
47a869cdebbc8d7b65aa1326fea58207,0
b05d97dba0703d2de33f6fc4cae73edb,0
5aa502dfb46881a657c3e6265a29126f,1
847ef0ebb8e76e98a9389e6d8bc09e97,0
f107230a4e5e94c71b818f526253155e,0
4ecc7f038b20db9deab80b07230f41d5,0
0f311714310a48596fdc33f832f139ea,1
72172b961d30ee90e5458a4b7b2272e8,0
1720d997924b75327a77c0174f310dce,1
7d98ea00c0449f6518c176b6a249b94a,0
85b6fd19bd5abe236079952e0cd804af,0
272cbf67bd860159970a35344d3780c7,0
d2b0c9758d51ece954d43bb0504dfbeb,0
7e8977b8c8cd3b33d9c6bc9a9a6f2155,0
e0fc184fb5ec14f353489705d9758722,1
50d6a23d41d1f9b0d72e58458fdcf296,0
f0564ef591eff5feb9a2300f55397c39,0
4cd5e07b50765eeb226a1149766683de,0
a8df80f0a18275e30c97853c7da92041,1
ce761220d572898b7224eafcc3c6399d,0
16a39b81929bfa05b5e457d1158ef18b,0
314879f2b55f94c8abe882a38dee1240,0
246931193e3f7211cf3b3ffa8ca95dcb,0
1a3fdaeec881f18cc417715f71f92461,0
b9e6c0017224536003a5dda78bd7a5eb,0
cb7b409583724be348201b9241571700,0
fba4cec0603c904ace1b676cf3b13408,0
0046d2f18cda7bf007593f9146ab755a,0
8c963468cdd13594c84d5912c1a4703c,0
0f546e0b37e3ee1b560c8501f82febcb,0
0e884b8db8e31536805f7bf73cc3e864,0
5a8ce476cf8f23dbbe3d5a4c8333ecf2,0
4c3df1f9d0489289cab5669a73e4c15d,1
b7c9a1eb47ca6244db4b829f0fba371f,0
5b748ce700dc2362a86f27e8b14769fb,0
0b8ab061f3a19b17d5330a052bd836d8,1
2091e6ac92d9fe43f4711e878816ebe6,0
fc1487d9f8dd91aab47041dec716c8ec,0
3283d959bb1bc96689fbe4350b0f3c57,0
5640ba9c24caf90963ef7b60ea384105,0
83b8331ea066e7c180e88548ac977e84,0
cf6a1485986332627d0b3397c6d88254,0
d0fc6267e6d06742811ade93042f4ea1,0
f8422d5b04f95693e2cb292403c5af78,0
3ec3c6139d821c199117437ab86324c2,0
40ea827530efc5a1c258bf92c95b7dc1,0
eb2a1980a7f99ed8b026cad3cfa0946b,1
009e376a938dfb3d66c7ebaf81404e02,0
be239ffd4d9ff15319ac68264f7f802a,0
91af0ac112a5d74541694d5487b7c9a2,0
772b01565ba9d7552aea3a0edcb47a6c,0
af6d1a23386f7c399ce1441468ea6482,1
a55b91eff0b78a4f3c6e37e88a9d97bb,1
7fbc2eed27e22251b7c47b498b0f0e06,0
01f1bf2862f49018de288b5002dcd55c,0
c34000b8d696ad8be50687896836b310,0
bbfcbaeaec71fd670ae2227c04b6735b,0
1d9ba273fe6b1bc4b6690675d115ca64,0
d82dfd5414d1ef32123386c252a2e74d,0
733c9b96b7e546caeac31e5e1067b623,0
a33a6e25d65b705bee384c7c76382044,0
e13b5374c2f987700f14d94d398bf41f,1
22c27b7f973724a919598fc182667fb0,1
e08b3827b55c7868c5759eb2c95b945d,0
d5e645c54ebe1868a35c68ae78f67849,0
65ca828bc67a8dc9228a297ce7f883b6,0
f10bb33a899b4bbef498c92f9f7a3056,0
309b5e66bbaadd6f74a206552bb9f22e,0
74861a3154300d5a108b4d872d862319,0
6a8544964c361ee83f645e70452b320e,0
61e4d753e672d7dbf94a3b970b53cfe7,0
928377bc14069e7eb21780eed4a6585d,0
1dbaa455840065c356f117b234461da4,0
c1c3c567a0ac4e31e05886c7d31e9d97,0
f8c6b61a5999a1688adceae151240267,0
6b6fb78358ae1bdf9d524a4f171872b2,0
03c911ab1d91082d9a8c25302b7bf934,0
144f8c108e7e7122c72db054ddeac46e,1
bc3a4d679829dcec6105fb3125ff4b96,0
4030be14be26860c4e6ce8612cd525ff,0
e82436610fac122f2056b6641691dd12,0
e5810364ca4cbaddf81c0125f41bd7ba,0
b3148b3e3c6963dca42b7a4673e2a84d,0
ca00c78c4642941288322d41403bd36d,0
07d8457512630c50c7ee8e9e58bca131,0
7684b10b7bf50e53bd23411098f1c129,0
b0bed06ea9841a8acc844f0bf955e068,0
